run_accession	experiment_alias	experiment_title	fastq_ftp	fastq_md5	fastq_bytes	submitted_ftp
SRR10472781	GSM4167389	Illumina NovaSeq 6000 sequencing: GSM4167389: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D10_AD004_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/081/SRR10472781/SRR10472781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/081/SRR10472781/SRR10472781_2.fastq.gz	3f78d5efdd4a80ff9f9b8ce63d2d21c6;1f254569d6ee185d7c87e922f01861cb	145616094;156584067	
SRR10471606	GSM4169242	Illumina HiSeq 4000 sequencing: GSM4169242: 170606_NDARKD326LNK_hs_58yr_BA10_pool_2092_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/006/SRR10471606/SRR10471606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/006/SRR10471606/SRR10471606_2.fastq.gz	af4d2f1355549089e55088e1e8c75437;e4b6fc4cf9181c32c80b06af717be0d8	120830001;130676856	
SRR10471609	GSM4169245	Illumina HiSeq 4000 sequencing: GSM4169245: 170606_NDARKD326LNK_hs_58yr_BA10_pool_2094_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/009/SRR10471609/SRR10471609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/009/SRR10471609/SRR10471609_2.fastq.gz	f58370b4892304b6fffc419fcbbcd6dd;e3b78e40b333055662866f3832d72ca9	222138760;236203583	
SRR10471280	GSM4164502	Illumina NovaSeq 6000 sequencing: GSM4164502: 190305_mCTseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_D8_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/080/SRR10471280/SRR10471280_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/080/SRR10471280/SRR10471280_2.fastq.gz	1daaba1135237a26d50db7cf95545e01;312744b6cbdaed6072d6a5a2d96051b0	160932748;172677237	
SRR10472783	GSM4167391	Illumina NovaSeq 6000 sequencing: GSM4167391: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D10_AD007_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/083/SRR10472783/SRR10472783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/083/SRR10472783/SRR10472783_2.fastq.gz	a3b8870c5a7fb8a95e527738ea25cc04;b40eb4d2635ee912de06f566b476361b	96664857;105107080	
SRR10471610	GSM4169246	Illumina HiSeq 4000 sequencing: GSM4169246: 170606_NDARKD326LNK_hs_58yr_BA10_pool_2094_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/010/SRR10471610/SRR10471610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/010/SRR10471610/SRR10471610_2.fastq.gz	fef8f73268d9a696e4d52e86dbee1bfa;e3856a028d75ab8cec812e99195ac5cc	200791678;212413435	
SRR10472787	GSM4167395	Illumina NovaSeq 6000 sequencing: GSM4167395: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D11_AD001_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/087/SRR10472787/SRR10472787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/087/SRR10472787/SRR10472787_2.fastq.gz	a84496a8efff8019088fb5bc8c2281db;aab39e4d8c0157826f54b263afb90e25	121073777;132146748	
SRR10471612	GSM4169248	Illumina HiSeq 4000 sequencing: GSM4169248: 170606_NDARKD326LNK_hs_58yr_BA10_pool_2095_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/012/SRR10471612/SRR10471612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/012/SRR10471612/SRR10471612_2.fastq.gz	37cdd7a534718c4b385fb9a996adb2ef;40cb4c1caceab316fa8c2e0153ece128	211201167;228482386	
SRR10471283	GSM4164505	Illumina NovaSeq 6000 sequencing: GSM4164505: 190305_mCTseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_D9_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/083/SRR10471283/SRR10471283_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/083/SRR10471283/SRR10471283_2.fastq.gz	2f956f0c8279c2170a9b6cf5db9cf38e;681c6758bb0ef7263ad7479001d8ff01	258086525;278841948	
SRR10471616	GSM4171028	Illumina NovaSeq 6000 sequencing: GSM4171028: 171030_NDARKJ183CYT_hs_25yr_BA10_FCU1_E1_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/016/SRR10471616/SRR10471616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/016/SRR10471616/SRR10471616_2.fastq.gz	cf5ba1b90c5636eed82f727fcdf3672b;a1bdc4ee53090e2238c21834b8fa9ef2	133077210;155386016	
SRR10472789	GSM4167397	Illumina NovaSeq 6000 sequencing: GSM4167397: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D11_AD007_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/089/SRR10472789/SRR10472789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/089/SRR10472789/SRR10472789_2.fastq.gz	541be0f2aa96ef0069dc4f06353dfc23;be1ba6f54cc38232200f52d2abb0deb0	136208050;147269833	
SRR10471293	GSM4164515	Illumina NovaSeq 6000 sequencing: GSM4164515: 190305_mCTseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_E10_AD007_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/093/SRR10471293/SRR10471293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/093/SRR10471293/SRR10471293_2.fastq.gz	377319e4f365d52642225343c182d183;c4752b2a693a630ae66815c33f265e29	163108876;179262553	
SRR10472791	GSM4167399	Illumina NovaSeq 6000 sequencing: GSM4167399: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D11_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/091/SRR10472791/SRR10472791_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/091/SRR10472791/SRR10472791_2.fastq.gz	cbe096bcaaf3877a303a8ebd65543a09;dfea92de4c6a41e4b6931eae753eb068	135174458;145572594	
SRR10471294	GSM4164516	Illumina NovaSeq 6000 sequencing: GSM4164516: 190305_mCTseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_E10_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/094/SRR10471294/SRR10471294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/094/SRR10471294/SRR10471294_2.fastq.gz	6550372cb001f779951e8914c1964ccd;8fe41ea9996b836a2307fbceedea853c	156721545;170663851	
SRR10471618	GSM4171030	Illumina NovaSeq 6000 sequencing: GSM4171030: 171030_NDARKJ183CYT_hs_25yr_BA10_FCU1_E2_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/018/SRR10471618/SRR10471618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/018/SRR10471618/SRR10471618_2.fastq.gz	e816e510f11714e5c5fc19175cf596d5;dfb08c0cdf2e666ae54e475113a52539	132281949;155486801	
SRR10472792	GSM4167400	Illumina NovaSeq 6000 sequencing: GSM4167400: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D11_AD012_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/092/SRR10472792/SRR10472792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/092/SRR10472792/SRR10472792_2.fastq.gz	3a3f33d7a082b97368e328a0cbfd811c;15e4c297ca768aad378abeb6a9cef577	142661107;153014174	
SRR10471300	GSM4164522	Illumina NovaSeq 6000 sequencing: GSM4164522: 190305_mCTseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_E11_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/000/SRR10471300/SRR10471300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/000/SRR10471300/SRR10471300_2.fastq.gz	89da48972099dbef510434b9257f2deb;32d1ff65e65ccbbc51714c4be8dd6b86	142580941;152130457	
SRR10471619	GSM4171031	Illumina NovaSeq 6000 sequencing: GSM4171031: 171030_NDARKJ183CYT_hs_25yr_BA10_FCU1_E2_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/019/SRR10471619/SRR10471619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/019/SRR10471619/SRR10471619_2.fastq.gz	a1360705701911ad1c2bc90aa0df1b2c;5f0ed1dbefa0b4de6149b6762a08d9f9	117037064;136274229	
SRR10472793	GSM4167401	Illumina NovaSeq 6000 sequencing: GSM4167401: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D12_AD001_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/093/SRR10472793/SRR10472793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/093/SRR10472793/SRR10472793_2.fastq.gz	7abd26b8feed41c41ae19fda02dcd13f;4c8b164a7b4c2863d0239513e19d7f99	143158716;155909956	
SRR10471622	GSM4171034	Illumina NovaSeq 6000 sequencing: GSM4171034: 171030_NDARKJ183CYT_hs_25yr_BA10_FCU1_E3_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/022/SRR10471622/SRR10471622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/022/SRR10471622/SRR10471622_2.fastq.gz	482b1d2a1f96869a73471ce0252103eb;31b2156fa552a556494f9b472f8ee27d	142312926;166693420	
SRR10471306	GSM4164528	Illumina NovaSeq 6000 sequencing: GSM4164528: 190305_mCTseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_E12_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/006/SRR10471306/SRR10471306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/006/SRR10471306/SRR10471306_2.fastq.gz	d2f07405f04433140ff925a7cd67b650;67f355fe8ec75d8d5ec2c970c232848e	92809814;99954754	
