dataset	cell	uniq_preDedup	mapq30_preDedup	rate_preDedup	uniq_postDedup	mapq30_postDedup	rate_postDedup
droplethic	BC14818	308872	261592	84.69268823331348	308872	261592	84.69268823331348
droplethic	BC346273	268342	224600	83.69916002712957	268342	224600	83.69916002712957
droplethic	BC329767	322650	272546	84.47109871377654	322650	272546	84.47109871377654
droplethic	BC708788	301628	254442	84.35622687548901	301628	254442	84.35622687548901
droplethic	BC25084	271180	220112	81.16822774540896	271180	220112	81.16822774540896
droplethic	BC168135	221978	190908	86.00311742605123	221978	190908	86.00311742605123
droplethic	BC507314	321498	271066	84.31343274297197	321498	271066	84.31343274297197
droplethic	BC333070	309900	260408	84.0296869958051	309900	260408	84.0296869958051
droplethic	BC509811	318662	265278	83.24745341458976	318662	265278	83.24745341458976
droplethic	BC406171	242736	205390	84.61456067497198	242736	205390	84.61456067497198
droplethic	BC442955	172828	147506	85.34843891036175	172828	147506	85.34843891036175
droplethic	BC688161	183374	150756	82.2123092695802	183374	150756	82.2123092695802
droplethic	BC102959	344838	295278	85.62803403337219	344838	295278	85.62803403337219
droplethic	BC456608	286364	242492	84.67963850204634	286364	242492	84.67963850204634
droplethic	BC649119	202310	173996	86.00464633483269	202310	173996	86.00464633483269
droplethic	BC120098	204112	174146	85.31884455593008	204112	174146	85.31884455593008
droplethic	BC307126	211774	173786	82.06200950069413	211774	173786	82.06200950069413
droplethic	BC415081	238700	198858	83.30875576036867	238700	198858	83.30875576036867
droplethic	BC301377	247790	212910	85.92356430848703	247790	212910	85.92356430848703
droplethic	BC536253	302576	258368	85.38945587224367	302576	258368	85.38945587224367
droplethic	BC57020	258710	211754	81.84994781802018	258710	211754	81.84994781802018
droplethic	BC16329	252326	205578	81.47317359289174	252326	205578	81.47317359289174
droplethic	BC351259	241696	204636	84.66668873295379	241696	204636	84.66668873295379
droplethic	BC573761	276226	235704	85.33012822833477	276226	235704	85.33012822833477
droplethic	BC541538	222308	187616	84.39462367526134	222308	187616	84.39462367526134
droplethic	BC493068	374360	309896	82.78021156106422	374360	309896	82.78021156106422
droplethic	BC447208	342718	288942	84.30896538845349	342718	288942	84.30896538845349
droplethic	BC371009	186626	157236	84.25192631251808	186626	157236	84.25192631251808
droplethic	BC99842	388692	323806	83.3065769298056	388692	323806	83.3065769298056
droplethic	BC152015	335472	283946	84.64074498020699	335472	283946	84.64074498020699
droplethic	BC14874	212962	176370	82.8175918708502	212962	176370	82.8175918708502
droplethic	BC201877	286710	236920	82.63402043877089	286710	236920	82.63402043877089
droplethic	BC383552	329006	280386	85.22215400327046	329006	280386	85.22215400327046
droplethic	BC289410	352066	300964	85.485107905904	352066	300964	85.485107905904
droplethic	BC43895	247784	213398	86.12259064346367	247784	213398	86.12259064346367
droplethic	BC343773	138958	117272	84.39384562241828	138958	117272	84.39384562241828
droplethic	BC88931	204194	174976	85.69105850318815	204194	174976	85.69105850318815
droplethic	BC321077	256620	217290	84.67383680149638	256620	217290	84.67383680149638
droplethic	BC617676	321978	265336	82.40811484014436	321978	265336	82.40811484014436
droplethic	BC112233	418276	357166	85.3900295498666	418276	357166	85.3900295498666
droplethic	BC729680	220246	184272	83.66644570162455	220246	184272	83.66644570162455
droplethic	BC720733	312544	259636	83.071823487253	312544	259636	83.071823487253
droplethic	BC62821	229672	197592	86.03225469365007	229672	197592	86.03225469365007
droplethic	BC725101	280220	233620	83.37020912140461	280220	233620	83.37020912140461
droplethic	BC272279	315538	266262	84.38349739175631	315538	266262	84.38349739175631
droplethic	BC190218	335654	281692	83.92332580574043	335654	281692	83.92332580574043
droplethic	BC284362	249296	212024	85.04909826070214	249296	212024	85.04909826070214
droplethic	BC516460	267228	224898	84.15959405451524	267228	224898	84.15959405451524
droplethic	BC281308	212904	175352	82.36200353210837	212904	175352	82.36200353210837
droplethic	BC387173	239020	200816	84.01640030123002	239020	200816	84.01640030123002
droplethic	BC485617	313150	266474	85.09468305923679	313150	266474	85.09468305923679
droplethic	BC632480	213350	177478	83.1863135692524	213350	177478	83.1863135692524
droplethic	BC75412	236788	193786	81.8394513235468	236788	193786	81.8394513235468
droplethic	BC13807	359412	307248	85.48629428065841	359412	307248	85.48629428065841
droplethic	BC369286	304040	247674	81.46099197474017	304040	247674	81.46099197474017
droplethic	BC678172	268920	228994	85.1532054142496	268920	228994	85.1532054142496
droplethic	BC393223	289856	248176	85.62044601457275	289856	248176	85.62044601457275
droplethic	BC354143	347018	290262	83.6446524387784	347018	290262	83.6446524387784
droplethic	BC635456	288376	247820	85.93641634532693	288376	247820	85.93641634532693
droplethic	BC286430	272962	207508	76.02083806537173	272962	207508	76.02083806537173
droplethic	BC2931	316782	264780	83.58429456219103	316782	264780	83.58429456219103
droplethic	BC73835	167738	141316	84.24805351202471	167738	141316	84.24805351202471
droplethic	BC215033	225502	192496	85.36332271997587	225502	192496	85.36332271997587
droplethic	BC119363	437822	373484	85.30498695817022	437822	373484	85.30498695817022
droplethic	BC207442	155276	126964	81.7666606558644	155276	126964	81.7666606558644
droplethic	BC426946	210260	176534	83.95985922191572	210260	176534	83.95985922191572
droplethic	BC89980	200402	170204	84.9312881108971	200402	170204	84.9312881108971
droplethic	BC519102	180934	150566	83.21597930737175	180934	150566	83.21597930737175
droplethic	BC394051	227200	194156	85.45598591549296	227200	194156	85.45598591549296
droplethic	BC295080	195890	151788	77.48634437694625	195890	151788	77.48634437694625
droplethic	BC8519	533194	449556	84.31377697423451	533194	449556	84.31377697423451
droplethic	BC671665	274846	232630	84.64012574314343	274846	232630	84.64012574314343
droplethic	BC245444	281348	235534	83.71625175938695	281348	235534	83.71625175938695
droplethic	BC632223	181346	152166	83.9092122241461	181346	152166	83.9092122241461
droplethic	BC249968	234842	199346	84.88515682884663	234842	199346	84.88515682884663
droplethic	BC286868	438634	367324	83.74271032341314	438634	367324	83.74271032341314
droplethic	BC217496	219386	185790	84.68635190941993	219386	185790	84.68635190941993
droplethic	BC356664	340906	284600	83.48342358304049	340906	284600	83.48342358304049
droplethic	BC208752	187532	161960	86.36392722308726	187532	161960	86.36392722308726
droplethic	BC664268	220704	184508	83.59975351602147	220704	184508	83.59975351602147
droplethic	BC18741	234828	201028	85.60648644965677	234828	201028	85.60648644965677
droplethic	BC151857	422968	357296	84.47352991242836	422968	357296	84.47352991242836
droplethic	BC659575	258826	210186	81.2074521106844	258826	210186	81.2074521106844
droplethic	BC384556	279778	238896	85.38770024805382	279778	238896	85.38770024805382
droplethic	BC241070	193276	160146	82.85870982429272	193276	160146	82.85870982429272
droplethic	BC385730	252980	220010	86.96734919756503	252980	220010	86.96734919756503
droplethic	BC233481	327334	275610	84.19840285457667	327334	275610	84.19840285457667
droplethic	BC56766	317588	269260	84.78280035769613	317588	269260	84.78280035769613
droplethic	BC725845	196822	167720	85.21405127475587	196822	167720	85.21405127475587
droplethic	BC492896	316164	265848	84.08547462709227	316164	265848	84.08547462709227
droplethic	BC103559	278194	235196	84.54387945103058	278194	235196	84.54387945103058
droplethic	BC633219	289626	247590	85.48610967247416	289626	247590	85.48610967247416
droplethic	BC274762	270398	228608	84.5450040310949	270398	228608	84.5450040310949
droplethic	BC498088	493516	412686	83.62160497329367	493516	412686	83.62160497329367
droplethic	BC515435	222206	186662	84.00403229435749	222206	186662	84.00403229435749
droplethic	BC6470	133062	113482	85.28505508710225	133062	113482	85.28505508710225
droplethic	BC19205	185818	158710	85.41153171382751	185818	158710	85.41153171382751
droplethic	BC573744	306684	257838	84.07285675157492	306684	257838	84.07285675157492
droplethic	BC552785	341578	291860	85.44461294345655	341578	291860	85.44461294345655
droplethic	BC295151	283124	237682	83.94978878512595	283124	237682	83.94978878512595
droplethic	BC31032	184608	153698	83.25641358987693	184608	153698	83.25641358987693
droplethic	BC106154	259634	224094	86.31150003466418	259634	224094	86.31150003466418
droplethic	BC552740	309504	263816	85.23831679073615	309504	263816	85.23831679073615
droplethic	BC582862	337706	287106	85.01655285958793	337706	287106	85.01655285958793
droplethic	BC62898	114470	97264	84.96898750764393	114470	97264	84.96898750764393
droplethic	BC690342	246806	208218	84.36504785134883	246806	208218	84.36504785134883
droplethic	BC583064	269824	220428	81.6932518975332	269824	220428	81.6932518975332
droplethic	BC73555	288822	251098	86.93866810700015	288822	251098	86.93866810700015
droplethic	BC189071	364636	310180	85.06565451573624	364636	310180	85.06565451573624
droplethic	BC444466	226776	186898	82.41524676332592	226776	186898	82.41524676332592
droplethic	BC323268	326246	272788	83.61420523163503	326246	272788	83.61420523163503
droplethic	BC511072	192604	162238	84.2339722954871	192604	162238	84.2339722954871
droplethic	BC572892	305890	263634	86.1858838144431	305890	263634	86.1858838144431
droplethic	BC599403	188642	158592	84.07035548817336	188642	158592	84.07035548817336
droplethic	BC250436	177012	148652	83.97848733419204	177012	148652	83.97848733419204
droplethic	BC687253	262886	225846	85.91024246251227	262886	225846	85.91024246251227
droplethic	BC187628	253094	214760	84.85384876765154	253094	214760	84.85384876765154
droplethic	BC735867	252058	213034	84.5178490664847	252058	213034	84.5178490664847
droplethic	BC371952	151228	131176	86.74055069167085	151228	131176	86.74055069167085
droplethic	BC493053	152676	127292	83.37394220440672	152676	127292	83.37394220440672
droplethic	BC699432	257056	208586	81.14418648076683	257056	208586	81.14418648076683
droplethic	BC112063	171234	140478	82.0386138266933	171234	140478	82.0386138266933
droplethic	BC360534	180076	151254	83.99453564050734	180076	151254	83.99453564050734
droplethic	BC39775	367618	312340	84.9631954909716	367618	312340	84.9631954909716
droplethic	BC130849	212830	183632	86.28106939811117	212830	183632	86.28106939811117
droplethic	BC497213	224908	185140	82.31810340228004	224908	185140	82.31810340228004
droplethic	BC45377	161688	135018	83.50526940774826	161688	135018	83.50526940774826
droplethic	BC209102	206136	155756	75.55982458182947	206136	155756	75.55982458182947
droplethic	BC536361	346838	288232	83.1027742058252	346838	288232	83.1027742058252
droplethic	BC713499	197322	158988	80.57287073919785	197322	158988	80.57287073919785
droplethic	BC460359	115100	95160	82.67593397046046	115100	95160	82.67593397046046
droplethic	BC399909	297076	252146	84.87592400597826	297076	252146	84.87592400597826
droplethic	BC656150	260020	220198	84.68502422890546	260020	220198	84.68502422890546
droplethic	BC441390	212568	168720	79.37224793948289	212568	168720	79.37224793948289
droplethic	BC681116	286100	246546	86.17476406850751	286100	246546	86.17476406850751
droplethic	BC21785	241048	207782	86.19942915933756	241048	207782	86.19942915933756
droplethic	BC163108	220880	192654	87.2211155378486	220880	192654	87.2211155378486
droplethic	BC555917	288542	247738	85.85855785292955	288542	247738	85.85855785292955
droplethic	BC542016	239528	199238	83.17941952506597	239528	199238	83.17941952506597
droplethic	BC149733	407106	342534	84.13877466802258	407106	342534	84.13877466802258
droplethic	BC427881	278966	238274	85.41327616985582	278966	238274	85.41327616985582
droplethic	BC310186	406944	344924	84.75957379885193	406944	344924	84.75957379885193
droplethic	BC663453	237094	206158	86.9520105949539	237094	206158	86.9520105949539
droplethic	BC677958	249722	214656	85.95798527963095	249722	214656	85.95798527963095
droplethic	BC491776	226236	190554	84.2279743276932	226236	190554	84.2279743276932
droplethic	BC256829	209158	175116	83.72426586599605	209158	175116	83.72426586599605
droplethic	BC271519	157494	131446	83.4609572428156	157494	131446	83.4609572428156
droplethic	BC163908	205472	174366	84.86119763276749	205472	174366	84.86119763276749
droplethic	BC371656	239730	201060	83.86935302214992	239730	201060	83.86935302214992
droplethic	BC691645	269186	225384	83.72797990980214	269186	225384	83.72797990980214
droplethic	BC592570	110534	93240	84.35413537915936	110534	93240	84.35413537915936
droplethic	BC585698	257132	208816	81.20965107415647	257132	208816	81.20965107415647
droplethic	BC485161	220668	188780	85.54933202820527	220668	188780	85.54933202820527
droplethic	BC700728	409974	339298	82.76085800562963	409974	339298	82.76085800562963
droplethic	BC184650	254484	207812	81.66014366325584	254484	207812	81.66014366325584
droplethic	BC199468	384664	323572	84.11808747374332	384664	323572	84.11808747374332
droplethic	BC8429	271788	235808	86.76174076854018	271788	235808	86.76174076854018
droplethic	BC316956	390030	331428	84.97500192292901	390030	331428	84.97500192292901
droplethic	BC513851	174522	145534	83.39005970593965	174522	145534	83.39005970593965
droplethic	BC75083	405954	335848	82.73055567872223	405954	335848	82.73055567872223
droplethic	BC255431	169588	141112	83.20871759794325	169588	141112	83.20871759794325
droplethic	BC116427	262464	222376	84.72628627164106	262464	222376	84.72628627164106
droplethic	BC326587	252280	216748	85.91564927857935	252280	216748	85.91564927857935
droplethic	BC435897	220586	187102	84.82043284705286	220586	187102	84.82043284705286
droplethic	BC415858	288940	245126	84.83629819339656	288940	245126	84.83629819339656
droplethic	BC423372	147112	123882	84.20930991353526	147112	123882	84.20930991353526
droplethic	BC489697	226788	193436	85.29375451963949	226788	193436	85.29375451963949
droplethic	BC406955	416470	343784	82.54712224169808	416470	343784	82.54712224169808
droplethic	BC524395	310036	258254	83.29806861138707	310036	258254	83.29806861138707
droplethic	BC659460	254192	220374	86.69588342670107	254192	220374	86.69588342670107
droplethic	BC10520	353278	292940	82.92053283816145	353278	292940	82.92053283816145
droplethic	BC88435	317652	263220	82.86426655585358	317652	263220	82.86426655585358
droplethic	BC207999	248728	212964	85.6212408735647	248728	212964	85.6212408735647
