,Dataset,R1InputReads,R1InputReadsBP,R1WithAdapters,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1UniqueMappedReadsMapQ30,R1DeduppedReads,R1DeduppedReadsMapQ30,R2InputReads,R2InputReadsBP,R2WithAdapters,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2UniqueMappedReadsMapQ30,R2DeduppedReads,R2DeduppedReadsMapQ30,CisShortContact,CisLongContact,TransContact,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYCov,LambdaCYFrac,FinalmCReads,CellInputReadPairs,R1MappingRate,R2MappingRate,R1DuplicationRate,R2DuplicationRate,R1MappingRateMapQ30,R2MappingRateMapQ30,TotalContacts,CisShortRatio,CisLongRatio,TransRatio
scNH_GM_4plex_9_S8,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,9530878.0,54325074.0,0.1754416017914674,1593002.0,2846131.0,0.5597078981958314,722460.0,3875549.0,0.1864148795435175,0.0723589538232916,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_9_S8.GCCAAT,scnomehic,6845634.0,978925662.0,2021701.0,1861820.0,5146514.0,616738452.0,0.7517950857437018,3666982.0,3293156.0,1323154.0,1167583.0,6845634.0,1026845100.0,2143986.0,3160061.0,5215510.0,652377543.0,0.7618739184712475,3536056.0,3166613.0,1269443.0,1138150.0,1128376.0,44991.0,38803.0,,,,,,,,,,,,,2592597.0,6845634.0,71.25176381527379,67.79885380336727,63.917084948876216,64.10003122122501,63.98808980214569,60.71530876175101,1212170.0,0.930872732372522,0.0371160810777366,0.0320111865497413
scNH_GM_4plex_13_S12,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,10130671.0,58839750.0,0.1721739300387918,1655292.0,3021371.0,0.5478612192941549,756714.0,4127644.0,0.1833283102903254,0.0795069698485088,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_13_S12.TGACCA,scnomehic,5751782.0,822504826.0,1353996.0,1643674.0,4603889.0,557158218.0,0.8004282846603018,3405438.0,3045881.0,1408588.0,1243042.0,5751782.0,862767300.0,1464034.0,2736515.0,4625463.0,588316447.0,0.804179122226816,3304260.0,2948155.0,1363097.0,1217073.0,1196968.0,47297.0,34457.0,,,,,,,,,,,,,2771685.0,5751782.0,73.96872513650959,71.43630810580476,58.63709748936847,58.74728380938545,66.1588713368198,63.73751125022511,1278722.0,0.9360658532503546,0.0369877111678691,0.0269464355817761
scNH_GM_4plex_35_S34,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,19250081.0,117906854.0,0.1632651567482243,3358255.0,5935024.0,0.5658368020078773,1443405.0,8175631.0,0.1765496754929374,0.1472538858512078,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_35_S34.TGACCA,scnomehic,11505066.0,1645224438.0,2278515.0,3545460.0,9677955.0,1170999120.0,0.8411907415394227,7671859.0,6887515.0,2875316.0,2540387.0,11505066.0,1725759900.0,2523137.0,5889263.0,9719477.0,1236142691.0,0.844799760383817,7438265.0,6657793.0,2762164.0,2472045.0,2472767.0,81182.0,69447.0,,,,,,,,,,,,,5637480.0,11505066.0,79.27148865643619,76.52947787211184,62.5212611441373,62.865480054824616,71.16704923715805,68.49949848124545,2623396.0,0.94258243894555,0.0309453852944808,0.0264721757599691
scNH_GM_4plex_45_S44,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,12096888.0,75691985.0,0.159817291090992,1992617.0,3881020.0,0.5134261096309733,925329.0,5338827.0,0.1733206563913758,0.0974610426564203,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_45_S44.GCCAAT,scnomehic,8306333.0,1187805619.0,2044300.0,2562745.0,6710394.0,803393898.0,0.8078647942479551,4891063.0,4393418.0,1846241.0,1631625.0,8306333.0,1245949950.0,2215825.0,3977312.0,6794044.0,848840005.0,0.817935423489523,4731968.0,4236733.0,1765431.0,1580589.0,1580990.0,47430.0,47053.0,,,,,,,,,,,,,3611672.0,8306333.0,72.88786619682838,69.64876883340762,62.252765912031805,62.69140027996808,65.47183369560715,62.35951665900309,1675473.0,0.9436081631873506,0.0283084239495354,0.0280834128631138
scNH_GM_4plex_30_S29,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,6478866.0,36012700.0,0.1799050335020701,996081.0,1851867.0,0.5378793401469976,488743.0,2534230.0,0.1928566073324047,0.0489548925796852,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_30_S29.ATCACG,scnomehic,5494862.0,785765266.0,2509029.0,1128798.0,3221540.0,385317710.0,0.5862822396631617,2142638.0,1918100.0,869231.0,767980.0,5494862.0,824229300.0,2575377.0,2044968.0,3282111.0,408425679.0,0.5973054464334137,2065187.0,1843865.0,838997.0,749764.0,742032.0,21715.0,23468.0,,,,,,,,,,,,,1708228.0,5494862.0,66.50974378713286,62.92252151130781,59.43173788572778,59.3742842657832,59.53984740217412,56.17923951993093,787215.0,0.9426039900154342,0.0275845861676924,0.0298114238168734
scNH_GM_4plex_42_S41,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,12603075.0,72543371.0,0.1737315874113432,1875870.0,3622422.0,0.5178496597028176,929265.0,5013036.0,0.185369704107451,0.095415177665886,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_42_S41.GCCAAT,scnomehic,7434330.0,1063109190.0,2053570.0,2082940.0,5760202.0,689919817.0,0.7748111800256379,4290450.0,3858497.0,1771803.0,1571947.0,7434330.0,1115149500.0,2193817.0,3600751.0,5835499.0,729093837.0,0.7849394632737584,4130281.0,3703362.0,1703915.0,1528383.0,1501726.0,55026.0,42432.0,,,,,,,,,,,,,3475718.0,7434330.0,74.48436704129473,70.77854010428243,58.70356256336749,58.74578509307236,66.98544599651193,63.46264475411615,1599184.0,0.9390576694113998,0.0344087984872284,0.0265335321013717
scNH_GM_4plex_44_S43,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,4016954.0,26538067.0,0.1513657343618885,797293.0,1408438.0,0.5660831360698874,313269.0,1894864.0,0.1653253215006459,0.0365716186454866,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_44_S43.CGATGT,scnomehic,3605407.0,515573201.0,1601566.0,822871.0,2192454.0,260047942.0,0.608101665082472,1493318.0,1334251.0,633070.0,558982.0,3605407.0,540811050.0,1651559.0,1350417.0,2228851.0,275058809.0,0.6181967805576458,1450460.0,1295366.0,611878.0,546141.0,540973.0,13860.0,18073.0,,,,,,,,,,,,,1244948.0,3605407.0,68.11171408841416,65.07657981623716,57.60648435229469,57.81490010065773,60.85651055848834,58.118106593935615,572906.0,0.944261362247908,0.0241924504194405,0.0315461873326514
scNH_GM_4plex_15_S14,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,15224564.0,93907686.0,0.1621226616104671,2472709.0,4718282.0,0.5240697779403605,1146404.0,6495698.0,0.1764866531664495,0.1232825717241042,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_15_S14.GCCAAT,scnomehic,7465691.0,1067593813.0,1196885.0,2356250.0,6510523.0,789404135.0,0.8720589962804515,5162700.0,4638047.0,2272018.0,2016623.0,7465691.0,1119853650.0,1365756.0,4128031.0,6539401.0,833090466.0,0.8759270910087225,4988094.0,4472651.0,2209621.0,1983409.0,1933207.0,62260.0,59809.0,,,,,,,,,,,,,4481639.0,7465691.0,79.29777684527033,76.27753673463364,55.99167102485134,55.70209783536557,71.23923838376733,68.39542337287467,2055276.0,0.9406070036335752,0.0302927684651599,0.0291002279012648
scNH_GM_4plex_17_S16,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,6081003.0,32492290.0,0.1871521828716905,868051.0,1662798.0,0.5220423647370276,448876.0,2276627.0,0.1971671248737715,0.0445995347210838,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_17_S16.ATCACG,scnomehic,7711104.0,1102687872.0,4813286.0,1129411.0,3168005.0,376053803.0,0.4108367621549391,2125999.0,1906614.0,800521.0,707377.0,7711104.0,1156665600.0,4863909.0,2235857.0,3279810.0,401569070.0,0.4253359830187739,2038327.0,1824244.0,772742.0,692122.0,677084.0,31723.0,18574.0,,,,,,,,,,,,,1573263.0,7711104.0,67.10844837681759,62.14771587378537,62.3461252803976,62.0893997871784,60.18342774080217,55.62041703635272,727381.0,0.9308519194204964,0.0436126321693857,0.0255354484101179
scNH_GM_4plex_26_S25,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,13420168.0,74800538.0,0.179412720266798,2024249.0,3794704.0,0.5334405529390435,995254.0,5223014.0,0.1905516623160497,0.0977294348465463,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_26_S25.GCCAAT,scnomehic,8191044.0,1171319292.0,2028671.0,2496870.0,6559115.0,787020583.0,0.8007666666178328,4868591.0,4374478.0,1822987.0,1612201.0,8191044.0,1228656600.0,2192461.0,3874687.0,6639396.0,831671210.0,0.8105677371529197,4709252.0,4215289.0,1746729.0,1564014.0,1548444.0,61411.0,44778.0,,,,,,,,,,,,,3569716.0,8191044.0,74.22633998641585,70.92892184771024,62.556168714932106,62.908568069833606,66.6931133239774,63.48904328044298,1654633.0,0.9358232308916842,0.0371145746519016,0.0270621944564142
scNH_GM_4plex_27_S26,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,11097419.0,69318493.0,0.1600931947554024,1850816.0,3518538.0,0.5260184769924326,839126.0,4824053.0,0.1739462646865612,0.091601143655802,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_27_S26.TGACCA,scnomehic,7149686.0,1022405098.0,2430622.0,1738864.0,5085051.0,608734988.0,0.7112271783683927,3732509.0,3350587.0,1673554.0,1485159.0,7149686.0,1072452900.0,2550317.0,2834952.0,5141380.0,643792632.0,0.719105706180663,3619482.0,3237920.0,1608761.0,1438134.0,1417436.0,39338.0,39565.0,,,,,,,,,,,,,3282315.0,7149686.0,73.4016040350431,70.39903683446856,55.16276049166928,55.55272826332608,65.89092223460491,62.97764413445417,1496339.0,0.947269301942942,0.0262894972329131,0.0264412008241447
scNH_GM_4plex_32_S31,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,6892147.0,42171216.0,0.1634324938602671,1155862.0,2123863.0,0.544226251881595,515537.0,2918302.0,0.1766564940845738,0.0574212218678789,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_32_S31.TGACCA,scnomehic,6161540.0,881100220.0,2291032.0,1403184.0,4131210.0,495813294.0,0.6704833531876772,2864991.0,2570244.0,1022209.0,901002.0,6161540.0,924231000.0,2384039.0,2233340.0,4180900.0,524566409.0,0.678547895493659,2784645.0,2491048.0,978929.0,875299.0,884346.0,21025.0,31573.0,,,,,,,,,,,,,2001138.0,6161540.0,69.34992411424255,66.60396086966921,64.32069071072127,64.84546504132483,62.21528317369487,59.58162118204214,936944.0,0.9438621731928484,0.0224399750678802,0.0336978517392715
scNH_GM_4plex_47_S46,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,8967156.0,60609252.0,0.1479502832339854,1806405.0,3216927.0,0.5615312377309153,703460.0,4358510.0,0.1613991937611706,0.0787887773870669,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_47_S46.ATCACG,scnomehic,8245348.0,1179084764.0,3591685.0,1846327.0,4946119.0,595112702.0,0.5998678285015987,3710967.0,3320784.0,1461564.0,1287559.0,8245348.0,1236802200.0,3697964.0,3363644.0,5018400.0,630961328.0,0.6086341049522712,3588140.0,3207920.0,1404450.0,1255089.0,1255743.0,33170.0,40849.0,,,,,,,,,,,,,2866014.0,8245348.0,75.02785517291436,71.49968117328233,60.61500951099808,60.85855066970631,67.139185288506,63.92316276103938,1329762.0,0.9443366557323792,0.02494431334329,0.0307190309243308
scNH_GM_4plex_31_S30,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,5407408.0,33891205.0,0.1595519545557616,938601.0,1717875.0,0.5463732809430255,410770.0,2352466.0,0.1746125129969997,0.0471624716638363,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_31_S30.ATCACG,scnomehic,5026935.0,718851705.0,2412460.0,1002646.0,2787815.0,334697844.0,0.5545755017719545,1934716.0,1734606.0,817001.0,723200.0,5026935.0,754040250.0,2468763.0,1838266.0,2838403.0,355244064.0,0.5646388902979649,1869287.0,1673173.0,789794.0,707111.0,698516.0,16013.0,24552.0,,,,,,,,,,,,,1606795.0,5026935.0,69.39900961864399,65.85699775542795,57.77152822429752,57.74891710047735,62.22098668670626,58.947689951004136,739081.0,0.9451142702897248,0.0216660961383123,0.033219633571963
scNH_GM_4plex_44_S43,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,12138290.0,72992583.0,0.1662948412169494,2041971.0,3827784.0,0.5334603519947834,936611.0,5199280.0,0.1801424427997723,0.094822242527769,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_44_S43.ATCACG,scnomehic,7850297.0,1122592471.0,2809575.0,1930915.0,5370497.0,646112897.0,0.6841138621889082,4097469.0,3670033.0,1756849.0,1554353.0,7850297.0,1177544550.0,2930896.0,3548924.0,5436330.0,683834637.0,0.6924999143344513,3950253.0,3530295.0,1693726.0,1514351.0,1496481.0,39882.0,47227.0,,,,,,,,,,,,,3450575.0,7850297.0,76.29589961599457,72.66396631551065,57.123556029343966,57.12360701960102,68.33693417946235,64.93893858540596,1583590.0,0.9449927064454816,0.0251845490309991,0.0298227445235193
scNH_GM_4plex_4_S3,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7745832.0,46024741.0,0.1682971339262941,1339609.0,2430663.0,0.5511290540893575,601860.0,3303376.0,0.1821954267391904,0.0607042690619281,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_4_S3.TGACCA,scnomehic,7608437.0,1088006491.0,2789346.0,1757493.0,5117646.0,615017091.0,0.6726277683576798,3550186.0,3180467.0,1119168.0,981199.0,7608437.0,1141265550.0,2904321.0,2997435.0,5172304.0,649855377.0,0.6798116354252522,3426817.0,3058586.0,1073492.0,959735.0,978566.0,29043.0,36370.0,,,,,,,,,,,,,2192660.0,7608437.0,69.37146492742953,66.25320166796074,68.47579253594037,68.6737867823114,62.1470691798534,59.13391788263026,1043979.0,0.9373426093819894,0.02781952510539,0.0348378655126204
scNH_GM_4plex_19_S18,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,6198905.0,36962084.0,0.1677098347593171,1110085.0,1978522.0,0.5610678071813202,484458.0,2664254.0,0.181836266361991,0.049953483982876,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_19_S18.GCCAAT,scnomehic,3977821.0,568828403.0,1072011.0,1163870.0,3113668.0,372556917.0,0.782757192945585,2067221.0,1852138.0,882721.0,780427.0,3977821.0,596673150.0,1149056.0,1730196.0,3150899.0,393480703.0,0.7921168398477458,2003987.0,1789856.0,850131.0,758990.0,745552.0,20488.0,26695.0,,,,,,,,,,,,,1732852.0,3977821.0,66.39182469036518,63.60048354453761,57.29914701911407,57.57801822067707,59.4841196941999,56.804613540453055,792735.0,0.9404807407267246,0.0258447022018707,0.0336745570714046
scNH_GM_4plex_1_S1,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,14214405.0,86662210.0,0.1640207998388224,2414156.0,4522186.0,0.5338471261465141,1092983.0,6148730.0,0.1777575206587376,0.112306073585856,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_1_S1.ATCACG,scnomehic,8960742.0,1281386106.0,2150957.0,2601496.0,7061151.0,857263165.0,0.7880096313452614,5650471.0,5067046.0,2094526.0,1848495.0,8960742.0,1344111300.0,2329001.0,4639302.0,7096491.0,905223896.0,0.7919535011721127,5465151.0,4893601.0,2035797.0,1826128.0,1810337.0,59413.0,64875.0,,,,,,,,,,,,,4130323.0,8960742.0,80.02195392790779,77.01201903870518,62.93183347016558,62.74948304264603,71.759490768573,68.95803855736588,1934625.0,0.935756025069458,0.0307103443819861,0.0335336305485559
scNH_GM_4plex_7_S6,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,9964495.0,61308926.0,0.1625292702077345,1830557.0,3245772.0,0.5639820048974481,775614.0,4440977.0,0.1746494071011851,0.0798413536875533,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_7_S6.GCCAAT,scnomehic,7954809.0,1137537687.0,1983708.0,2375603.0,6279661.0,757048054.0,0.7894169426318093,4581106.0,4106234.0,1478041.0,1296897.0,7954809.0,1193221350.0,2133542.0,3951702.0,6344195.0,800407626.0,0.7975295195648318,4431937.0,3966440.0,1416225.0,1268905.0,1290602.0,44333.0,42088.0,,,,,,,,,,,,,2894266.0,7954809.0,72.95148575695409,69.858145911341,67.73615367118771,68.04501056761411,65.38942149902678,62.52077686767195,1377023.0,0.9372406996833024,0.0321948144656988,0.0305644858509988
scNH_GM_4plex_15_S14,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,15598260.0,95496902.0,0.1633378640911304,2645071.0,4842026.0,0.5462736053048869,1176891.0,6647725.0,0.1770366553971471,0.1229584010434794,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_15_S14.TGACCA,scnomehic,7351879.0,1051318697.0,1053042.0,2262996.0,6508699.0,791414345.0,0.8853109524789513,5246165.0,4708723.0,2304119.0,2043497.0,7351879.0,1102781850.0,1220870.0,4149007.0,6520338.0,834857617.0,0.8868940851719675,5076333.0,4546030.0,2241794.0,2009101.0,1954513.0,72897.0,58926.0,,,,,,,,,,,,,4545913.0,7351879.0,80.60236001081014,77.85383211729207,56.07993648693855,55.83831872337768,72.34507234087796,69.72077214402076,2086336.0,0.9368160257983372,0.0349402013865456,0.028243772815117
scNH_GM_4plex_21_S20,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,12614496.0,73654340.0,0.1712661602832908,2091303.0,3835998.0,0.5451783342952734,956625.0,5227015.0,0.1830155452012286,0.0954373759624853,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_21_S20.ATCACG,scnomehic,10643704.0,1522049672.0,3858674.0,2559825.0,7184078.0,865948902.0,0.6749603333576356,5249477.0,4686832.0,1790345.0,1568767.0,10643704.0,1596555600.0,4020584.0,4651162.0,7259343.0,916318962.0,0.6820316498842884,5072132.0,4515835.0,1714021.0,1527381.0,1540184.0,58803.0,47657.0,,,,,,,,,,,,,3504366.0,10643704.0,73.07099115571964,69.8704001174762,65.8947929479451,66.20709003630031,65.2391580380948,62.207213517807325,1646644.0,0.9353472881812948,0.0357108154525203,0.0289418963661847
scNH_GM_4plex_40_S39,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7889963.0,45817179.0,0.1722053424546282,1258475.0,2303925.0,0.5462308885922936,588051.0,3189784.0,0.1843544892067926,0.061441059407426,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_40_S39.GCCAAT,scnomehic,5707677.0,816197811.0,1642034.0,1602320.0,4365345.0,522135633.0,0.7648199083444981,3035047.0,2726991.0,1120353.0,990449.0,5707677.0,856151550.0,1748669.0,2604421.0,4428480.0,552100528.0,0.7758813261507265,2927540.0,2624238.0,1074707.0,964193.0,962210.0,33707.0,26429.0,,,,,,,,,,,,,2195060.0,5707677.0,69.52593666709046,66.1071067273647,63.08614001694208,63.28975863694433,62.469083199609656,59.25821049208759,1022346.0,0.9411784268730938,0.0329702468635863,0.0258513262633198
scNH_GM_4plex_26_S25,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,5930997.0,36236936.0,0.1636726957268131,1015654.0,1832362.0,0.5542867621135998,449122.0,2524573.0,0.1779001835161827,0.0495250194059607,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_26_S25.TGACCA,scnomehic,4905632.0,701505376.0,1645975.0,1174909.0,3489739.0,418575901.0,0.7113739881018388,2336906.0,2095663.0,877754.0,774793.0,4905632.0,735844800.0,1725551.0,1921868.0,3527829.0,442467793.0,0.7191385330167448,2262367.0,2020594.0,841340.0,751322.0,752304.0,18950.0,27091.0,,,,,,,,,,,,,1719094.0,4905632.0,66.96506529571408,64.12915705381411,62.43948194749811,62.81151554986437,60.052141435219085,57.275848687677325,798345.0,0.9423294440373524,0.0237366051018043,0.0339339508608433
scNH_GM_4plex_48_S47,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7175020.0,41633602.0,0.172337238560334,1100652.0,2097151.0,0.5248320221099959,532913.0,2895142.0,0.1840714548716436,0.0566313185823567,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_48_S47.GCCAAT,scnomehic,7502935.0,1072919705.0,2169592.0,1471321.0,5756477.0,688723422.0,0.7672300239839476,2534518.0,2272774.0,1015205.0,897693.0,7502935.0,1125440250.0,2263405.0,2739189.0,5842272.0,728863038.0,0.7786648824759911,2447470.0,2190346.0,973063.0,871249.0,863711.0,26978.0,26520.0,,,,,,,,,,,,,1988268.0,7502935.0,44.02897814062317,41.89243499789123,59.94484947433792,60.24208672629287,39.48203041547808,37.49133898592876,917209.0,0.941673053796899,0.029413143569241,0.0289138026338598
scNH_GM_4plex_39_S38,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,9169284.0,56618007.0,0.1619499605487702,1704948.0,2945575.0,0.5788166996257097,713138.0,4042331.0,0.1764175175165022,0.0758521549780878,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_39_S38.TGACCA,scnomehic,4975345.0,711474335.0,1126114.0,1415796.0,4037310.0,488418579.0,0.8114633256588236,3071510.0,2758223.0,1347867.0,1195539.0,4975345.0,746301750.0,1223319.0,2428657.0,4056846.0,515752825.0,0.8153898875354373,2975913.0,2663672.0,1304522.0,1168254.0,1151324.0,32708.0,36266.0,,,,,,,,,,,,,2652389.0,4975345.0,76.07813123094338,73.35533564744632,56.11712154607994,56.16397387961274,68.3183357235387,65.6586915056672,1220298.0,0.9434777406830136,0.0268032890326789,0.0297189702843076
scNH_GM_4plex_46_S45,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,6426937.0,35567203.0,0.1806984091495752,1015129.0,1793208.0,0.5660966268274511,475182.0,2474738.0,0.1920130535030375,0.0489252853882841,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_46_S45.GCCAAT,scnomehic,4188698.0,598983814.0,1383844.0,1124738.0,3023094.0,360813044.0,0.7217264171348711,2003036.0,1796010.0,862265.0,763840.0,4188698.0,628304700.0,1454118.0,1854818.0,3068592.0,381387699.0,0.7325885036352585,1934562.0,1729212.0,832510.0,744941.0,727050.0,25941.0,21921.0,,,,,,,,,,,,,1694775.0,4188698.0,66.25781401438394,63.04396283376871,56.95209671718331,56.96648647083939,59.40966440342245,56.3519685901547,774912.0,0.9382355673934588,0.0334760592170465,0.0282883733894945
scNH_GM_4plex_9_S8,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,10919777.0,61245673.0,0.1782946690780914,1688002.0,3158739.0,0.5343910972068284,814425.0,4322974.0,0.1883946098218495,0.0812432942013953,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_9_S8.ATCACG,scnomehic,10863727.0,1553512961.0,5556583.0,1989754.0,5621695.0,676784059.0,0.5174738835024113,4111690.0,3687717.0,1502276.0,1325551.0,10863727.0,1629559050.0,5668819.0,3965034.0,5705805.0,717986430.0,0.525216162004071,3956152.0,3540011.0,1449790.0,1299088.0,1274905.0,60268.0,38720.0,,,,,,,,,,,,,2952066.0,10863727.0,73.13968473921122,69.33556264190592,63.46329611424986,63.35353141133101,65.59795577668301,62.04227098542625,1373893.0,0.9279507210532408,0.0438665893195467,0.0281826896272125
scNH_GM_4plex_28_S27,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,11126080.0,64731903.0,0.1718793899817838,1747727.0,3298110.0,0.5299177407666815,828673.0,4503867.0,0.1839914455733262,0.0857028672446432,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_28_S27.TGACCA,scnomehic,7703393.0,1101585199.0,3026853.0,1822758.0,5070410.0,604992053.0,0.6582047676913277,3677167.0,3297905.0,1569111.0,1389759.0,7703393.0,1155508950.0,3144650.0,2829785.0,5142265.0,640052637.0,0.667532475624702,3562910.0,3182825.0,1506781.0,1344428.0,1325284.0,44360.0,34930.0,,,,,,,,,,,,,3075892.0,7703393.0,72.52208401292992,69.28678315878314,57.32826385094829,57.709260127255526,65.04217607649085,61.89539045537327,1404574.0,0.9435487201101544,0.0315825296495592,0.0248687502402863
scNH_GM_4plex_2_S2,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,5035833.0,28507829.0,0.1766473693945617,810753.0,1473845.0,0.5500938022655029,378922.0,2014041.0,0.18814016199273,0.0390321504488198,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_2_S2.CGATGT,scnomehic,5783422.0,827029346.0,2843863.0,1152593.0,3241067.0,382592154.0,0.5604064514054136,2099479.0,1875917.0,694429.0,609299.0,5783422.0,867513300.0,2913128.0,2052683.0,3306541.0,404631153.0,0.5717274305765687,2024455.0,1806375.0,670004.0,598266.0,597672.0,26318.0,17314.0,,,,,,,,,,,,,1364433.0,5783422.0,64.77740200989366,61.22576432592247,66.92374631992033,66.9044755255118,57.879611868560566,54.63035238335166,641304.0,0.931963624115864,0.0410382595461746,0.0269981163379614
scNH_GM_4plex_32_S31,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7667821.0,42954347.0,0.1785109432579664,1191027.0,2215762.0,0.5375247883121022,576273.0,3029597.0,0.1902144080549327,0.0577893939705379,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_32_S31.ATCACG,scnomehic,7270376.0,1039663768.0,3363579.0,1451227.0,4182673.0,501656616.0,0.5753035331322617,2847727.0,2550288.0,1035768.0,912572.0,7270376.0,1090556400.0,3448197.0,2482927.0,4258376.0,532140800.0,0.5857160620028455,2759727.0,2467090.0,993750.0,888587.0,891831.0,26711.0,28116.0,,,,,,,,,,,,,2029518.0,7270376.0,68.08390232753074,64.8070297221288,63.6282550960819,63.99100345795073,60.97268421413771,57.93499681568748,946658.0,0.9420836247092405,0.0282161033868619,0.0297002719038977
